row_id,fold,y_true,y_pred,y_true_label,y_pred_label,prob_c1,prob_c234,prob_c5,resp_text,duplicate_group_size,duplicate_unique_labels,is_duplicate,duplicate_conflict
113,0,2,2,c5,c5,0.19966474551325708,0.3388129825801713,0.46152227190657175," Prezado Wellington Facciolla Lopes,  Comunicamos que a resposta ao pedido 23480001395201683 segue anexa.  Resposta concedida pela Coordenação de Operacionalização do FUNDEB-COPEF.  Lembramos que o prazo recursal em 1ª instância, referente a este pedido, tem validade de até 10 dias, e o responsável pela análise do recurso de 1ª instância é a Coordenação-Geral de Operacionalização do FUNDEB e de Acompanhamento e Distribuição da Arrecadação do Salário-Educação - CGFSE do FNDE.  Na oportunidade, o Fundo Nacional de Desenvolvimento da Educação coloca-se à disposição de Vossa Senhoria sempre que necessário.  Atenciosamente,  Fundo Nacional de Desenvolvimento da Educação Serviço de Informação ao Cidadão ",1,1,False,False
119,0,1,0,c234,c1,0.5768007087456429,0.3032947383921306,0.11990455286222647," Prezado Senhor,  Fazemos referência ao pedido de acesso à informação protocolado sob NUP nº 09200000469201632, no qual Vossa Senhoria solicita dados de todos os Ministros de Estado no período de 1985 a 2016. Esclarecemos que se trata de um longo intervalo de tempo, superior a 30 anos, e de um amplo levantamento de dados que não se encontram consolidados nos registros documentais deste Ministério.  Evidencia-se, portanto, a necessidade de um tratamento adicional de análise e triagem de dados, o que não compete a esta instituição. Nesse sentido, o pedido em tela não poderá ser atendido, nos termos do Art. 13, inciso III, do Decreto 7.724/2012 que regulamentou a Lei de Acesso à Informação nº 12.527/2011: ""Não serão atendidos pedidos de acesso à informação: (...) III - que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações, ou serviço de produção ou tratamento de dados que não seja de competência do órgão ou entidade. ""  Informa-se, por oportuno, que o Serviço de Informação ao Cidadão (SIC) não se destina à efetivação de pesquisa histórica ou acadêmica, em razão das particularidades que envolvem os estudos e a subjetividade de avaliação dos documentos analisados, a ser mensurada pelo pesquisador em apreciação presencial, o que envolve necessariamente emissão de juízo de valor.  Além disso, o Ministério das Relações Exteriores não dispõe de recursos humanos em quantidade para a realização de pesquisas. O acesso à pesquisa que envolva temáticas específicas e período histórico, como no caso da solicitação de Vossa Senhoria, poderá ser veiculado através do endereço eletrônico pesquisa.cdo@itamaraty.gov.br, para documentação custodiada entre 1960 à atualidade.  Assim, nos termos da Súmula nº 1 da Comissão Mista de Reavaliação de Informações-CMRI, abaixo transcrita, Vossa Senhoria poderá solicitar agendamento para pesquisa presencial, pessoalmente ou por procurador, no Arquivo Histórico do Ministério das Relações Exteriores em Brasília, para o mencionado tema e período histórico de seu interesse.  Súmula CMRI nº 1/2015  PROCEDIMENTO ESPECÍFICO - Caso exista canal ou procedimento específico efetivo para obtenção da informação solicitada, o órgão ou a entidade deve orientar o interessado a buscar a informação por intermédio desse canal ou procedimento, indicando os prazos e as condições para sua utilização, sendo o pedido considerado atendido.""  Atenciosamente,  Serviço de Informação ao Cidadão Ministério das Relações Exteriores ",1,1,False,False
120,0,2,2,c5,c5,0.14282332840763348,0.3350056720794312,0.5221709995129353," Prezada Senhora,  Em atendimento à demanda apresentada, informamos que os dados solicitados encontram-se na tabela em anexo.  Maiores informações sobre a Rede Federal de Educação Profissional e Tecnológica podem ser acessadas em redefederal.mec.gov.br.  Atenciosamente, Jussara Cardoso Silva Chefe de Gabinete Secretaria de Educação Profissional e Tecnológica Ministério da Educação ",1,1,False,False
121,0,0,1,c1,c234,0.29982273958912564,0.3637583493756812,0.3364189110351932," Senhor,   O Serviço de Informações ao Cidadão do Ministério da Economia agradece o seu contato. Em atenção à sua solicitação, informamos, que caso tenha interesse em acessar os microdados identificados da RAIS ou CAGED, favor encaminhar correspondência assinada pelo responsável por sua instituição, informando: (a) nome e CNPJ da instituição, (b) dados solicitados, e (c) justificativa para obtenção. Favor, encaminhar preferencialmente pelo Sistema de Informações Eletrônicas do Ministério da Economia (http://www.fazenda.gov.br/sei/usuario-externo).   Caso não seja possível, a correspondência deve ser encaminhada para o seguinte endereço:   Ministério da Economia Secretaria Especial de Previdência e Trabalho Gabinete da Secretaria de Trabalho Esplanada dos Ministérios, Bloco F , Anexo , Ala B 2º Andar - Sala 224 Telefone: 55-61-2031-6264 CEP: 70059-900 Brasília/DF,  Brasil   Atenciosamente, ",1,1,False,False
123,0,1,0,c234,c1,0.6174051490427627,0.2911835419339097,0.09141130902332768," Prezado(a) Senhor(a),  Sua manifestação foi analisada e classificada como uma solicitação, definida pela Instrução Normativa da Ouvidoria-Geral da União nº 01/2014, como um requerimento de adoção de providência por parte da Administração.  Para dar o tratamento adequado à sua solicitação, oferecendo uma resposta mais completa e rápida, ela foi encaminhada ao e-OUV (Sistema de Ouvidorias do Poder Executivo Federal), responsável pelo registro e tratamento de manifestações de ouvidoria.  Caso não concorde com o encaminhamento do pedido, é possível apresentar pedido de revisão à Ouvidoria-Geral da União (OGU), em até 10 (dez) dias, clicando aqui. O pedido de revisão será julgado pela OGU em até 5 (cinco) dias.  Ao fim do prazo para apresentação do pedido de revisão, o andamento da sua solicitação poderá ser acompanhado por meio do e-Ouv, disponível em http://sistema.ouvidorias.gov.br/. Você pode fazer a consulta clicando em Consulte sua Manifestação e informando seu número de protocolo e endereço de e-mail.  Para consultar a manifestação no e-Ouv basta acessar este link. ",68,3,True,True
124,0,0,0,c1,c1,0.6174051490427627,0.2911835419339097,0.09141130902332768," Prezado(a) Senhor(a),  Sua manifestação foi analisada e classificada como uma solicitação, definida pela Instrução Normativa da Ouvidoria-Geral da União nº 01/2014, como um requerimento de adoção de providência por parte da Administração.  Para dar o tratamento adequado à sua solicitação, oferecendo uma resposta mais completa e rápida, ela foi encaminhada ao e-OUV (Sistema de Ouvidorias do Poder Executivo Federal), responsável pelo registro e tratamento de manifestações de ouvidoria.  Caso não concorde com o encaminhamento do pedido, é possível apresentar pedido de revisão à Ouvidoria-Geral da União (OGU), em até 10 (dez) dias, clicando aqui. O pedido de revisão será julgado pela OGU em até 5 (cinco) dias.  Ao fim do prazo para apresentação do pedido de revisão, o andamento da sua solicitação poderá ser acompanhado por meio do e-Ouv, disponível em http://sistema.ouvidorias.gov.br/. Você pode fazer a consulta clicando em Consulte sua Manifestação e informando seu número de protocolo e endereço de e-mail.  Para consultar a manifestação no e-Ouv basta acessar este link. ",68,3,True,True
128,0,1,2,c234,c5,0.17350878740625497,0.3499843370614255,0.4765068755323195," Caro Clayton.      Informamos que os Relatórios de Inspeção Conjunta do Conselho Nacional de Política Criminal e Penitenciária (CNPCP) e Ouvidoria Nacional dos Serviços Penais do Departamento Penitenciário Nacional (ONSP/DEPEN) são apreciados pelo Plenário do CNPCP e, após aprovação, são disponibilizados pela rede mundial de computadores e encaminhados para autoridades diversas. Dessa forma, os referidos Relatórios tornam-se documentos oficiais.     Comunicamos que os relatórios de inspeções prisionais, após aprovado pelo Pleno CNPCP, são publicizados no sitio do correio eletrônico: http://www.justica.gov.br/seus-direitos/politica-penal/cnpcp-1/relatorios-de-inspecao-1/relatorios-de-inspecao     Segue em anexo o relatório solicitado no pedido.  Estamos disponíveis para maiores esclarecimentos, SIC/DEPEN. ",1,1,False,False
131,0,2,1,c5,c234,0.3691203634776916,0.4041641152445532,0.22671552127775518," Prezado Sr. Diogo,  CUMPRE CORDIALMENTE INFORMAR NO QUE TANGE OS SERVIDORES PÚBLICOS, O ÚNICO CUSTO QUE O MINISTÉRIO DA SAÚDE TEM É A ASSISTÊNCIA À SAÚDE QUE SERIA UM RESSARCIMENTO AO SERVIDOR, DENOMINADO DE PER CAPTA QUE PODERÁ SER PAGO DIRETAMENTE AO SERVIDOR, NO CASO DE PLANOS DE SAÚDE PARTICULARES, OU ÀS OPERADORAS DE SAÚDE QUE O MINISTÉRIO DA SAÚDE TENHA CONVÊNIO (ATUALMENTE GEAP E CAPSAÚDE). O VALOR VARIA DE ACORDO COM A REMUNERAÇÃO E IDADE DO SERVIDOR E SEUS DEPENDENTES, CASO TENHA. SOBRE VALORES REPASSADOS AOS TERCEIRIZADOS, ESTA COORDENAÇÃO NÃO POSSUI GOVERNABILIDADE SOBRE TAL ASSUNTO. INFORMAMOS AINDA QUE NÃO HÁ ATENDIMENTO MÉDICO INTERNO NO MINISTÉRIO.   Atenciosamente, ",1,1,False,False
138,0,2,2,c5,c5,0.07756912369773342,0.2222317435021914,0.7001991328000752," Prezado Senhor, em resposta sua manifestação, informamos que atualmente no quadro de pessoal do HC-UFG/EBSERH ocupando o cargo de Téc. em Radiologia temos: - 25 servidores com vínculo UFG (concursados no RJU), - 2 funcionários com vínculo Fundahc contratados no regime CLT (serão substituídos pelos aprovados no concurso HC/EBSERH).  Atualmente não temos esse cargo em vacância.  Att Ouvidoria ",1,1,False,False
158,0,0,0,c1,c1,0.6174051490427627,0.2911835419339097,0.09141130902332768," Prezado(a) Senhor(a),  Sua manifestação foi analisada e classificada como uma solicitação, definida pela Instrução Normativa da Ouvidoria-Geral da União nº 01/2014, como um requerimento de adoção de providência por parte da Administração.  Para dar o tratamento adequado à sua solicitação, oferecendo uma resposta mais completa e rápida, ela foi encaminhada ao e-OUV (Sistema de Ouvidorias do Poder Executivo Federal), responsável pelo registro e tratamento de manifestações de ouvidoria.  Caso não concorde com o encaminhamento do pedido, é possível apresentar pedido de revisão à Ouvidoria-Geral da União (OGU), em até 10 (dez) dias, clicando aqui. O pedido de revisão será julgado pela OGU em até 5 (cinco) dias.  Ao fim do prazo para apresentação do pedido de revisão, o andamento da sua solicitação poderá ser acompanhado por meio do e-Ouv, disponível em http://sistema.ouvidorias.gov.br/. Você pode fazer a consulta clicando em Consulte sua Manifestação e informando seu número de protocolo e endereço de e-mail.  Para consultar a manifestação no e-Ouv basta acessar este link. ",68,3,True,True
161,0,1,0,c234,c1,0.5147480578465933,0.30722943361287136,0.17802250854053533," Prezada Sra,    Em atenção ao requerimento formulado, informamos que a demanda foi encaminhada à Secretaria do Tesouro Nacional, que respondeu conforme abaixo:    Os Demonstrativos da Execução Orçamentária da União podem ser consultados no site do Tesouro nacional, disponíveis para os exercícios de 1999 a 2016, no link do RREO, a seguir: http://www.tesouro.gov.br/documents/10180/352657/RROout2016.pdf/f960b3e7-313c-41ff-848b-a4e3f34be49d    Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão.    Atenciosamente,  Serviço de Informação ao Cidadão  Ministério da Fazenda ",1,1,False,False
162,0,0,0,c1,c1,0.3817072245687707,0.2970199756829342,0.32127279974829515," Prezado senhor João, bom dia.    Por questões contratuais, quaisquer informações relacionadas à confecção das medalhas olímpicas são sigilosas, motivo pelo qual, oriento buscá-las junto ao Comitê Rio 2016.     Permanecemos à disposição para quaisquer outras informações, dúvidas e/ou esclarecimentos.    Atenciosamente,  SIC/OUVIDORIA ",1,1,False,False
164,0,0,1,c1,c234,0.30656413251212106,0.45805299971766233,0.2353828677702167," Prezado senhor,  Informamos que o Ministério da Educação (MEC) não realiza emissão, registro nem validação de diplomas, certificados, históricos ou declarações sobre a vida acadêmica de alunos de cursos de nível superior, visto que este procedimento é de competência da própria instituição onde o aluno estudou.  Esclarecemos, ainda, que nos processos de descredenciamento voluntário ou de decredenciamento por iniciativa do MEC são publicados no Diário Oficial da União (DOU) despachos  nos quais ficam determinadas, dentre outras medidas, a disponibilidade de local e pessoal para realizar as atividades de secretaria acadêmica. No caso da transferência de mantença (ou seja, a aquisição de uma universidade ou faculdade por uma outra mantenedora) a instituição adquirente assume todas as responsabilidades da adquirida em relação ao acervo acadêmico.  Informamos que as reclamações acerca de não emissão de documentos acadêmicos a alunos de instituições de ensino superior descredenciadas pelo MEC ou cuja mantença tenha sido transferida a outra mantenedora, devem ser encaminhadas à Diretoria de Supervisão do Ensino Superior (DISUP/SERES), pelo interessado com seus dados completos, nome da instituição, nome do curso, a data de conclusão e outras informações necessárias para que o MEC possa notificar a instituição responsável. Contato: Coordenação Geral de Supervisão de Educação Superior Esplanada dos Ministérios, Bloco L Sobreloja  Sala 118/120 CEP 70047-900 - Brasília - DF.  Atenciosamente,  Maria Adelaide Santana Chamusca Assessora Secretaria de Regulação e Supervisão da Educação Superior (SERES) Ministério da Educação ",1,1,False,False
166,0,0,0,c1,c1,0.5126202495095302,0.3580851002122899,0.12929465027817985," Senhor,  Este é um canal para o requerimento de informações públicas nos termos da Lei nº 12.527/2011.  Os critérios de atualização de valores deverão estar definidos nas Condições Gerais da apólice contratada.  Em caso de insatisfação com relação à atuação da seguradora, formule reclamação selecionando a opção ""Faça aqui sua reclamação"", no ""Fale Conosco"" do nosso sítio eletrônico www.susep.gov.br. Desta forma, poderemos dar o tratamento devido à sua demanda.  Esclarecemos que, no âmbito de competência desta Autarquia, poderão ser aplicadas sanções administrativas, caso fiquem comprovadas irregularidades. Assim, para fins de recebimento de valores que V.Sa. considere devidos ou para o exercício de outros direitos, deverá ser acionado o Poder Judiciário, observados os prazos prescricionais previstos no Código Civil Brasileiro.   Atenciosamente, Serviço de Informação ao Cidadão  SIC Susep ",1,1,False,False
168,0,2,1,c5,c234,0.21821801468509913,0.5213096691717963,0.26047231614310457," Prezado(a) Senhor(a). Segue anexa planilha contendo informações de vacâncias por estado, gerência-executiva, cargo, motivo e ano e abono de permanência das unidades deste Instituto. O Edital vigente (Edital nº 01/2015) prevê a convocação de 800 Técnicos do Seguro Social e 150 Analistas do Seguro Social com formação em Serviço Social, conforme quantitativo de vagas autorizadas por meio da Portaria nº 251, do Ministério do Planejamento, Orçamento e Gestão,  publicada no DOU de 29 de junho de 2015. Cumpre esclarecer que o ingresso dos candidatos homologados como excedentes só poderá ser realizado por meio de vacâncias referentes às nomeações do próprio edital do concurso. Isso porque,  considerar vagas oriundas de aposentadorias, outras vacâncias e exonerações ultrapassariam o quantitativo de vagas autorizadas. Dessa forma, convocações acima do número de vagas do edital dependem de nova autorização do Ministério do Planejamento, Desenvolvimento e Gestão. Atenciosamente,   Serviço de Acesso a Informação  SIC INSS ",1,1,False,False
169,0,0,0,c1,c1,0.6140565946984212,0.2575440087584007,0.12839939654317808, A pergunta deve ser direcionada ao órgão competente ou ao MEC ,1,1,False,False
184,0,1,2,c234,c5,0.16371314199987008,0.31192696768250655,0.5243598903176233," Prezado Senhor (a),        Assunto: Solicitação de informação        A Lei de Acesso à Informação, Lei nº 12.527, de 18 de novembro de 2011, assegura a divulgação de informações públicas e de interesse público. Somos uma Fundação Pública que tem por finalidade promover estudos e pesquisas no campo das ciências sociais.       Em anexo, segue a resposta da solicitação de informação feita por V. Senhoria.       Ressaltamos que, no caso de indeferimento de acesso a informação, poderá ser interposto recurso através do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011.           Serviço de Informações ao Cidadão  FUNDAJ/MEC ",1,1,False,False
186,0,1,1,c234,c234,0.3639555190410218,0.4043894259978854,0.23165505496109262," Contato direto.  Encaminhamento de demandas específicas. Telefone e e-mail Para contato com o suporte técnico de atendimento ao cadastro (CNARH) ligue para o 0800 725 2255 de segunda a sexta-feira, das 8h às 12h e das 13h às 17h ou envie e-mail para cnarh@ana.gov.br.  Agências por Bacias Hidrográficas Para empreendimentos localizados nas bacias hidrográficas abaixo, existem também serviços de atendimento ao usuário para esclarecimento de dúvidas sobre cadastro (CNARH) e cobrança pelo uso da água, nos endereços indicados a seguir: Bacia Hidrográfica",1,1,False,False
191,0,2,1,c5,c234,0.26454242544512785,0.46638815527896654,0.26906941927590566," Prezado (a) Senhor (a),  Esclarecemos que as informações sobre como obter cópia de declarações e outros documentos estão disponíveis no sítio da Secretaria da Receita Federal do Brasil. Sugerimos que preencha o formulário de solicitação e siga as instruções que constam no seguinte endereço: http://idg.receita.fazenda.gov.br/orientacao/tributaria/declaracoes-e-demonstrativos/copia-de-processo  Lembramos que, tanto na Receita Federal quanto pelo Portal e-CAC (mediante a utilização de certificado digital), somente é possível obter cópia de declaração dos últimos cinco anos. Se, após seguir a orientação acima, não obtiver as informações desejadas, dirija-se ao Centro de Atendimento ao Contribuinte de sua jurisdição.  Observação: antes de dirigir-se à referida unidade, verifique se é necessário agendar atendimento por meio do link https://idg.receita.fazenda.gov.br/contato/unidades-de-atendimento/unidades-de-atendimento  Por fim, ressaltamos que o SIC lhe orienta a buscar as informações requeridas por meio dos canais adequados (acima indicados) por observar o que está estabelecido na Súmula CMRI nº 1/2015.  Conheça as informações sobre órgãos fazendários e os nossos serviços prestados: Carta de Serviços do Ministério da Fazenda (disponibilizada em http://fazenda.gov.br/carta-de-servicos/rfb-edicao.pasta/copia-de-declaracoes-e-outros-documentos) e Página de Transparência Ativa do MF (disponível em http://fazenda.gov.br/).  Atenciosamente,   Serviço de Informação ao Cidadão  SIC Ministério da Fazenda ",1,1,False,False
