row_id,fold,y_true,y_pred,y_true_label,y_pred_label,prob_c1,prob_c234,prob_c5,resp_text,duplicate_group_size,duplicate_unique_labels,is_duplicate,duplicate_conflict
77,2,1,2,c234,c5,0.1577068821802732,0.3198625762370596,0.5224305415826671," Prezado Senhor,  Em atendimento à solicitação de Vossa Senhoria, cumpre-nos esclarecer que não dispomos das bases utilizadas para calcular as alíquotas nominais de importação de 1983 a 2016. É possível apenas incluir uma amostra da tarifa dos anos disponíveis, sem considerar alterações temporárias.  Assim, tendo em vista que os arquivos que compõem a referida amostra possuem cerca de 218 MB, não sendo possível a transmissão de uma única vez, informamos que serão encaminhados, por partes, 18 arquivos ao e-mail indicado por Vossa Senhoria na solicitação.  Sendo o que nos competia,  Departamento de Negociações Internacionais (DEINT), da Secretaria de Comércio Exterior (SECEX) do MDIC  Eventual recurso deverá ser dirigido ao Secretário de Comércio Exterior deste Ministério, no prazo de 10 dias, a contar da ciência desta resposta ",1,1,False,False
79,2,1,1,c234,c234,0.18652987695574635,0.4841761788072286,0.3292939442370251," Prezado,    Informamos que não há taxa a ser paga para o registro de fertilizantes. Nas informações constantes em http://www.agricultura.gov.br/assuntos/insumos-agropecuarios/insumos-agricolas/fertilizantes existem informações sobre o registro de estabelecimentos e produtos, incluindo o formulário a ser preenchido (uma folha apenas), no caso do registro de produto. As informações exigidas são de responsabilidade do fabricante e os parâmetros e exigências para os fertilizantes minerais estão descritos na IN 46/2016 que consta na parte de legislação de fertilizantes. Dúvidas porventura exigentes podem ser dirimidas pelos serviços de fiscalização de insumos agrícolas nas SFAs do Estado em que a empresa registrante estiver localizada.  Atenciosamente, ",1,1,False,False
99,2,2,1,c5,c234,0.3135217490601597,0.40049899692803514,0.285979254011805," Prezado Cidadão,    Encaminhamos em anexo as informações solicitadas, caso ainda houver necessidade de complementação e/ou esclarecimentos de dúvidas, esta Ouvidoria continua à disposição. Salientamos que o senhor tem até 10 dias para entrar com recurso, caso sua demanda não foi atendida. O recurso será encaminhado novamente para a Pró-reitoria de Ensino, para complemento, com prazo de cinco dias para resposta. Solicitamos a gentileza de preencher a pesquisa de satisfação, a qual receberá após o encerramento da resposta oficial, quanto a atendimento prestado por esta Ouvidoria, sua avaliação é muito importante para que possamos aprimorar nossa prestação de serviço. São por pessoas como você que sempre nos dedicamos em aperfeiçoar nosso trabalho.   Grata B.O.M.M. ",1,1,False,False
103,2,2,1,c5,c234,0.3855192669367285,0.4421079404662178,0.17237279259705374," Os dados hidrológicos provenientes da Rede de Monitoramento Hidrometeorológica estão disponiveis no seguintes endereços eletrônicos, na página institucional desta Agência Nacional de Águas - ANA - na internet: http://hidroweb.ana.gov.br/ http://www.ana.gov.br/portalsnirh/ www.ana.gov.br/telemetria.  E-mail e telefone para demandas específicas. Dúvidas sobre os registros existentes nas referidas bases de dados poderão ser esclarecidas diretamente com o setor responsável,  mediante contato por correio eletrônico no endereço hidro@ana.gov.br, ou pelo telefone  61  2109-5242.  Conjuntura dos Recursos Hídricos no Brasil.  As informações mais atuais sobre diversos aspectos do setor de recursos hídricos, consolidadas pela ANA de forma simples e objetiva, são disponibilizadas no site conjuntura.ana.gov.br. No portal, há informações sobre seis grandes temas: quantidade de água, qualidade, usos do recurso, balanço hídrico, eventos críticos (secas e cheias) e gestão.  Em cada assunto, quem acessa a página tem à disposição mapas temáticos interativos para auxiliar nas pesquisas.   O portal também oferece acesso às versões completas e aos informes anuais de atualização do relatório de Conjuntura dos Recursos Hídricos no Brasil, publicação editada pela ANA desde 2009 e que traça um raio-X do setor.  Carta de Serviços ao Cidadão Uma melhor exposição sobre as competências e a estrutura da ANA poderá ser encontrada na nossa Carta de Serviços ao Cidadão, disponível em: http://www.ana.gov.br/bibliotecavirtual/arquivos/20120510104907_Carta_de_Servicos_da_ANA.pdf  Atenciosamente,  Serviço de Informações ao Cidadão  SIC Agência Nacional de Águas  ANA ",2,2,True,True
108,2,2,0,c5,c1,0.5878128245505729,0.2739262109289701,0.138260964520457," Prezado   Recebemos seu pedido de informação e esclarecemos que a informação solicitada não construí área de competência deste Ministério. Desse modo, seu pedido deve ser repassado a Conab - Companhia Nacional de Abastecimento,  detentor da informação.   Atenciosamente ",1,1,False,False
110,2,2,2,c5,c5,0.07121257685415329,0.21306913907886407,0.7157182840669826," Prezada Sra.,  Conforme solicitado, encaminhamos em anexo o Quadro de Referência dos Servidores Técnico-Administrativos da UFPE, referente a 2016.  Att. Serviço de Informação ao Cidadão Universidade Federal de Pernambuco ",1,1,False,False
112,2,1,2,c234,c5,0.07957351196058282,0.20876721917113966,0.7116592688682775," Prezada Senhora Fabiana, Segue em anexo o solicitado. Na listagem do e-SIC não tem mais DNPM e sim ANM - Agência Nacional de Mineração, porisso Vossa Senhoria não encontrou. Mas a CPRM me reencaminhou. Atenciosamente, SIC/DNPM ",1,1,False,False
118,2,2,0,c5,c1,0.4353320855870775,0.3977314877578178,0.1669364266551048," Prezado Sr. Luiz Paulo,  A CERTIDÃO DESEJADA DEVERÁ SER SOLICITADA NO NÚCLEO DO MINISTÉRIO DA SAÚDE EM SÃO PAULO, POIS OS ASSENTAMENTOS DO SERVIDOR FICA NO NÚCLEO DE ORIGEM.   ATENCIOSAMENTE, ",1,1,False,False
127,2,2,2,c5,c5,0.11143396706733558,0.28113844389835463,0.6074275890343098," Prezado Senhor,    Anexei arquivo contendo a relação das empresas beneficiadas com incentivo fiscal de reinvestimento do IRPJ no Estado do Espírito Santo. ",1,1,False,False
129,2,0,1,c1,c234,0.31328331850633767,0.4518634013354862,0.234853280158176," Senhora Ana,  O Serviço de Informações ao Cidadão do Ministério do Planejamento, Desenvolvimento e Gestão agradece o seu contato.  Em atenção à sua solicitação, informamos inicialmente que o Ministério do Planejamento, Desenvolvimento e Gestão possui um sistema de consulta de atos normativos da Administração pública federal, denominado CONLEGIS (www.conlegis.planejamento.gov.br), que é um portal de pesquisa de legislação sobre recursos humanos no âmbito da administração federal direta, autárquica e fundacional, e encontra-se disponível para consulta de todos os cidadãos.  No Conlegis estão disponíveis, entre outras, as seguintes normas: instruções normativas, portarias, portarias normativas, portarias interministeriais, orientações normativas, ofícios circulares, notas técnicas e notas informativas. Assim, indicamos consulta ao referido portal para ter acesso às notas técnicas deste órgão, não apenas àquelas assinadas pelo servidor indicado em sua consulta, mas a todas as notas relativas à gestão de pessoas na Administração pública federal.  Por fim, orientamos que, caso não encontre a nota técnica do seu interesse, protocole um novo pedido no sistema e-SIC com a especificação mais detalhada possível da nota técnica desejada como, por exemplo, o assunto ou o número da nota. No mais, convém esclarecer que segundo o art. 12, inciso III, do Decreto n° 7.724/2012, que regulamenta a Lei de Acesso à Informação ? LAI (Lei nº 12.527/2011), o pedido de acesso à informação deve conter especificação, de forma clara e precisa, da informação requerida.  Atenciosamente,  Ministério do Planejamento, Desenvolvimento e Gestão (MP) ",1,1,False,False
133,2,1,2,c234,c5,0.1258137572565443,0.39047777592730076,0.4837084668161549," Prezado Senhor,    Em atenção à demanda registrada no Sistema Eletrônico do Serviço de Informação ao Cidadão sob o nº 50650.000568/2019-62, a Ouvidoria da ANTT obteve os seguintes esclarecimentos da Gerência de Projetos Ferroviários.    ""Em resposta ao pleito ""Solicito os dados das fiscalizações de Projetos, de 2013 a 2018, da concessão ferroviária da VLI Logística"", esta GPFER encaminha informações acerca dos projetos autorizados nesse período das Concessionárias Ferrovia Centro Atlântica S.A. - FCA e Ferrovia Norte Sul S.A. - FNS, controladas pela VLI Logística S.A., por meio de anexo, com relação dos projetos de interesse próprio e de interesse de terceiros autorizados no período solicitado.""   JEAN MAFRA DOS REIS Gerente de Projetos Ferroviários   Esclarecemos que poderá ser interposto recurso à Superintendência de Infraestrutura e Serviços de Transporte Ferroviário de Cargas no prazo de até 10 (dez) dias.   Agência Nacional de Transportes Terrestres  ANTT SCE Sul:: Polo 8:: Projeto Orla Trecho 03:: Lote 10 Brasília  DF:: CEP: 70200-003 Fone: 166 www.antt.gov.br ",1,1,False,False
142,2,1,1,c234,c234,0.3129332164539186,0.46175197106286897,0.22531481248321245," O CONCURSO PÚBLICO É O MEIO ATRAVÉS DO QUAL A ADMINISTRAÇÃO PÚBLICA SELECIONA, SEGUNDO CRITÉRIOS PREESTABELECIDOS NO EDITAL, COM FULCRO NA CONSTITUIÇÃO DA REPÚBLICA E NA LEI, OS MELHORES CANDIDATOS PARA EXERCER A ATIVIDADE PÚBLICA E, ASSIM, POR CONSEGUINTE, PRESTAR O SERVIÇO PÚBLICO DE MELHOR QUALIDADE.  PARA O CARGO DE ADMINISTRADOR, FAZ-SE NECESSÁRIO PRESTAÇÃO DE CONCURSO PÚBLICO E CUMPRIMENTO À LEI N.º 4.769, DE 9 DE SETEMBRO DE 1965: REQUISITOS: DIPLOMA, DEVIDAMENTE REGISTRADO, DE CONCLUSÃO DE CURSO DE GRADUAÇÃO DE NÍVEL SUPERIOR EM ADMINISTRAÇÃO, FORNECIDO POR INSTITUIÇÃO DE ENSINO SUPERIOR RECONHECIDA PELO MEC, E REGISTRO PROFISSIONAL NO ÓRGÃO DE CLASSE COMPETENTE.  ATRIBUIÇÕES: REALIZAR ESTUDOS, ANÁLISES, INTERPRETAÇÕES, PLANEJAMENTO, EXECUÇÃO, COORDENAÇÃO E CONTROLE DE TRABALHOS NOS CAMPOS DA ADMINISTRAÇÃO, DA LOGÍSTICA, DO ORÇAMENTO E FINANÇAS, DA GESTÃO DO TRABALHO E DE MATERIAIS, IMPLEMENTAR PROGRAMAS E PROJETOS, ELABORAR PLANEJAMENTO ORGANIZACIONAL, PROMOVER ESTUDOS DE RACIONALIZAÇÃO E CONTROLAR O DESEMPENHO ORGANIZACIONAL, E PRESTAR ASSESSORIA ADMINISTRATIVA. NÃO EXISTEM CONTRATADOS E TERCEIRIZADOS QUE EXERCEM A FUNÇÃO DE ADMINISTRADOR OU FUNÇÕES CORRELATAS, NO ÂMBITO DO MINISTÉRIO DA SAÚDE, VISTO QUE AS FUNÇÕES DEVEM SER PRESTADAS POR ADMINISTRADOR. ",1,1,False,False
144,2,0,0,c1,c1,0.6604008359546976,0.2671499340681139,0.07244922997718851," Prezado(a) Senhor(a),   Esclarecemos que o Serviço de Informação ao Cidadão (SIC) não trata de sugestão, elogio, solicitação, reclamação e denúncia relacionados a objetos postados no exterior.   Assim, em cumprimento a Súmula nº 01/2015 da Comissão Mista de Reavaliação de Informações (CMRI), seguem os canais apropriados para atendimento de sua manifestação:   Fale Conosco: registro via internet de reclamações, críticas, sugestões, dúvidas e elogios - http://www2.correios.com.br/sistemas/falecomoscorreios.   Central de Atendimento dos Correios (CAC) Segunda à sexta-feira: das 08h às 20h. Sábado: 08h às 14h. Domingos e feriados: não há atendimento.  Informações sobre Produtos e Serviços: 3003 0100 (Capitais e regiões metropolitanas), 0800 725 7282 (demais localidades), 0800 725 0898 (exclusivo para portadores de deficiência auditiva), 3003 1383 (Informações Banco Postal).   Reclamações, críticas, sugestões, dúvidas, elogios e denúncias: 0800 725 0100.   Caso a resposta não seja satisfatória, a Ouvidoria da Empresa poderá ser acionada, bastando acessar http://www.correios.com.br/ouvidoria e preencher o formulário correspondente. Ao registrar sua manifestação é preciso informar o protocolo fornecido pelo(a) atendente da Central de Atendimento dos Correios (CAC) ou pelo sistema da internet.   Acrescentamos que o cliente ao contratar serviços junto aos Correios, é com a pessoa jurídica da Empresa Brasileira de Correios e Telégrafos que se estabelece a relação comercial, e esta assume as responsabilidades pela execução de suas atividades operacionais. No caso de ação indevida de seus empregados, os Correios dispõem de mecanismos internos de apuração e aplicação de penalidades, após a devida apuração, quando necessário. Assim, não cabe a identificação dos empregados contratados para atuar nos processos operacionais dos Correios, uma vez que após a identificação de falhas operacionais, são adotadas providências pela própria Empresa, no sentido de manter a qualidade de seus processos operacionais dentro dos padrões estabelecidos.   Acrescentamos que as características dos serviços internacionais com código de rastreio iniciado com a letra ""R"", denominados ""OBJETO INTERNACIONAL PACKET ECONOMIC"" não preveem o rastreamento ponto a ponto, assim, após a liberação pela alfândega, o objeto é tratado manualmente e encaminhado, via terrestre, ao destinatário, sem os registros dos eventos intermediários, sendo o evento finalizador registrado somente quando o objeto estiver na unidade distribuidora que realizará a entrega. O que interfere na localização precisa destes objetos no fluxo postal.   Por fim, acrescentamos que no último trimestre de 2017, a carga internacional de pequenas encomendas apresentou aumento de volume acima de 85%. Em janeiro de 2018, a carga internacional aumentou novamente e foi 32% maior do que a recebida em dezembro/2017. Esses crescimentos, superiores às previsões dos Correios, causou saturação do fluxo postal, resultando em grande acúmulo de objetos para tratamento. Porém, desde dezembro, estamos trabalhando com operações especiais, visando à normalização da entrega da carga internacional no menor tempo possível.     Atenciosamente,   Serviço de Informação ao Cidadão Empresa Brasileira de Correios e Telégrafos   Conforme previsto no art. 21 do Decreto nº 7.724/2012, que regulamenta Lei nº 12.527/2011, eventuais recursos interpostos pelo cidadão no prazo de até 10 dias  contados da ciência da decisão  serão dirigidos ao Vice-Presidente de Operações. ",1,1,False,False
149,2,1,2,c234,c5,0.2234591113347278,0.38263068197675665,0.3939102066885157," Prezado(a) Senhor(a),  Os órgãos internos deste Ministério da Saúde, ao analisar o pedido de Vossa Senhoria dispõe da informação que segue anexo tendo em vista a configuração do documento.  Atenciosamente,  Coordenação-Geral de Saúde das Mulheres  DAPES/SAS/MS MINISTÉRIO DA SAÚDE ",1,1,False,False
